86.855,1,3,1,0,0,0,2,2
86.86,1,3,1,0,2,1,1,0
86.865,1,1,1,2,1,2,1,3
86.87,0,8,0,1,2,2,4,1
86.875,1,2,0,1,0,0,8,0
86.88,5,4,1,1,2,5,19,7
86.885,0,0,0,0,3,5,1,1
86.89,3,1,2,1,2,0,7,2
86.895,1,2,1,0,2,0,5,0
86.9,1,1,1,1,2,0,7,3
86.905,1,1,2,0,1,1,1,1
86.91,3,3,0,3,3,0,7,1
86.915,0,1,2,1,1,0,9,1
86.92,1,7,2,2,4,1,12,2
86.925,1,1,1,1,1,1,0,2
86.93,0,2,1,2,3,5,5,3
86.935,1,1,2,1,0,3,0,1
86.94,2,0,0,1,0,1,0,1
86.945,1,0,0,0,2,0,3,1
86.95,1,0,2,1,1,0,2,2
86.955,2,1,1,1,1,3,13,0
86.96,0,2,1,1,2,2,1,3
86.965,2,0,1,2,3,0,2,2
86.97,2,5,3,1,2,0,6,2
86.975,0,3,2,1,3,2,5,2
86.98,0,3,0,1,0,1,4,1
86.985,0,0,1,2,0,2,0,1
86.99,0,3,0,0,4,1,3,1
86.995,2,2,2,2,5,0,2,2
87,1,2,2,3,1,1,1,1
87.005,1,5,3,0,2,1,2,3
87.01,1,3,6,2,1,0,3,0
87.015,0,3,1,1,1,0,0,2
87.02,1,5,3,2,3,3,5,1
87.025,2,4,0,0,0,2,4,1
87.03,2,4,2,1,2,1,2,0
87.035,1,2,1,1,0,2,2,0
87.04,0,4,1,1,1,1,0,0
87.045,3,6,5,4,2,2,3,2
87.05,1,0,0,0,0,1,0,2
87.055,2,1,2,1,2,1,4,1
87.06,3,2,4,1,3,2,0,2
87.065,0,1,5,2,1,1,1,1
87.07,0,0,1,1,0,0,2,0
87.075,1,1,4,0,5,0,4,2
87.08,1,8,2,4,4,0,3,0
87.085,1,4,1,2,0,0,0,1
87.09,0,1,6,3,1,2,1,0
87.095,2,8,26,6,4,1,1,1
87.1,3,0,14,7,4,2,2,2
87.105,1,0,4,2,1,1,1,3
87.11,0,11,4,3,2,2,2,1
87.115,2,14,1,2,0,0,2,1
87.12,6,1,92,9,1,2,0,3
87.125,2,13,58,7,7,3,0,2
87.13,2,16,30,26,7,4,1,3
87.135,14,30,94,33,0,4,4,6
87.14,8,45,89,17,0,7,7,2
87.145,7,28,64,14,4,2,3,4
87.15,2,15,6,8,2,5,3,3
87.155,4,13,42,12,3,2,0,3
87.16,4,19,11,4,2,0,0,0
87.165,0,11,3,3,1,3,1,0
87.17,2,2,9,2,4,1,4,2
87.175,3,1,18,3,0,2,2,3
87.18,1,2,17,7,1,0,1,1
87.185,3,5,21,8,1,1,2,2
87.19,3,13,33,12,1,1,1,3
87.195,1,9,1,0,0,2,1,1
87.2,1,2,51,4,1,2,1,0
87.205,2,1,12,4,2,0,1,1
87.21,4,9,52,8,0,3,2,2
87.215,3,21,16,5,3,2,3,2
87.22,1,14,3,1,1,0,1,1
87.225,4,14,45,16,7,5,3,3
87.23,4,23,53,14,4,0,0,1
87.235,3,23,3,10,2,0,1,0
87.24,1,5,15,5,3,0,0,2
87.245,1,1,4,0,6,1,1,0
87.25,2,6,16,5,5,2,1,0
87.255,1,4,3,7,0,1,3,0
87.26,1,1,7,9,2,2,1,1
87.265,3,10,2,0,5,2,3,1
87.27,0,1,29,6,1,0,1,2
87.275,2,1,6,1,0,4,1,0
87.28,0,1,3,2,1,4,4,2
87.285,1,2,3,2,3,2,0,0
87.29,3,14,18,9,6,5,2,3
87.295,0,11,9,7,2,1,0,1
87.3,1,8,8,10,3,1,1,1
87.305,1,4,28,2,4,1,1,1
87.31,2,4,43,1,4,3,2,2
87.315,0,4,28,4,1,2,0,1
87.32,3,1,15,13,2,5,1,2
87.325,1,2,31,9,6,3,4,1
87.33,0,8,55,20,1,1,1,0
87.335,0,11,47,19,3,4,2,3
87.34,2,8,36,21,0,3,2,0
87.345,1,8,28,19,1,0,0,1
87.35,0,5,25,9,7,1,1,1
87.355,3,1,21,0,0,0,2,2
87.36,2,2,5,9,2,2,1,1
87.365,1,0,28,14,0,1,0,2
87.37,2,1,17,3,0,2,2,2
87.375,2,13,11,5,7,5,3,3
87.38,1,7,20,7,0,0,0,0
87.385,0,2,39,7,1,1,0,1
87.39,1,3,28,4,0,0,2,1
87.395,2,2,3,9,5,3,2,0
