timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,noise
0.005,-1,-2,0,-3,-2,-2,0,-1,0.0
0.01,-1,-1,-3,0,-1,2,0,0,0.0
0.015,-1,-1,-1,-2,-1,0,0,-2,0.0
0.02,0,0,-3,-1,-1,-1,-2,-1,0.0
0.025,0,-1,-1,-2,0,-1,1,-1,0.0
0.03,-1,0,-1,-1,2,0,0,-1,0.0
0.035,0,-1,-2,0,0,0,0,0,0.0
0.04,-1,-1,0,-1,-2,1,-2,0,0.0
0.045,-1,1,0,-1,-2,-2,-1,-1,0.0
0.05,-2,-5,-2,-2,-3,-3,-2,1,0.0
0.055,-3,0,-2,-2,0,-1,-2,-3,0.0
0.06,-3,0,-2,0,0,-2,1,-1,0.0
0.065,0,0,-1,-1,-2,0,-1,-4,0.0
0.07,-1,1,1,-1,-1,0,0,-1,0.0
0.075,0,-1,-2,0,-2,-1,1,0,0.0
0.08,-1,-1,-2,-3,-2,0,-2,-4,0.0
0.085,-1,-3,-1,1,0,0,-2,1,0.0
0.09,-1,0,-1,-1,0,-2,-3,-5,0.0
0.095,-2,0,-1,-1,-3,-1,-4,-2,0.0
0.1,0,-2,0,-1,0,-3,-1,-1,0.0
0.105,-1,-1,-2,-1,-2,1,0,-2,0.0
0.11,0,-1,-1,-3,-2,0,0,-2,0.0
0.115,-1,1,0,0,-1,0,-3,-1,0.0
0.12,0,-1,-2,-1,1,-2,0,0,0.0
0.125,-1,3,0,1,-1,0,-1,0,0.0
0.13,-1,-2,-2,-1,-3,1,-1,-2,0.0
0.135,0,-2,0,0,0,0,1,2,0.0
0.14,-1,0,-1,-1,0,0,-2,-3,0.0
0.145,0,-1,-1,-2,-1,-1,0,1,0.0
0.15,0,-2,-1,-2,-1,-1,1,-1,0.0
0.155,-2,-1,-1,-2,-1,-1,-2,-1,0.0
0.16,-1,-1,-1,-1,-2,-1,1,-2,0.0
0.165,0,-1,-2,-1,0,-1,-3,-2,0.0
0.17,-2,-1,-1,0,-1,1,-3,-1,0.0
0.17500000000000002,-2,0,-2,-1,-2,-3,1,-2,0.0
0.18,-1,-1,-1,0,0,-1,1,-1,0.0
0.185,0,-2,-1,-1,-3,-1,1,-2,0.0
0.19,0,-4,-2,-3,-2,-1,-1,-1,0.0
0.195,-1,0,0,-2,-4,0,-1,0,0.0
0.2,-1,-1,-1,-2,-2,0,0,0,0.0
0.20500000000000002,-1,-2,-2,-1,-1,-1,-3,-2,0.0
0.21,-1,0,0,-2,0,0,-2,-1,0.0
0.215,-2,-2,-1,0,0,-2,-1,0,0.0
0.22,-1,0,0,-1,-4,-2,0,0,0.0
0.225,-1,0,-1,-2,-2,-1,-1,-2,0.0
0.23,-2,-2,-4,-1,0,-1,-1,1,0.0
0.23500000000000001,0,0,-2,0,0,-3,-2,-2,0.0
0.24,-1,-4,-1,-1,-2,1,-4,-2,0.0
0.245,-1,1,-1,-2,1,-1,-1,-1,0.0
0.25,0,1,1,0,-1,-1,-2,-2,0.0
0.255,-1,-4,-2,-2,-2,-1,-1,-2,0.0
0.26,0,-2,-1,-1,0,-2,0,0,0.0
0.265,0,0,0,0,-2,-1,0,0,0.0
0.27,-1,-4,-1,-1,0,-2,-2,-1,0.0
0.275,0,1,0,-3,-1,1,-2,0,0.0
0.28,1,0,-2,-3,0,-1,-3,-1,0.0
0.28500000000000003,-2,-2,-1,-2,-1,-1,-1,0,0.0
0.29,-1,0,-2,-1,-2,-3,1,-2,0.0
0.295,-1,-2,-1,0,2,1,-2,-1,0.0
0.3,0,0,0,-1,-3,-2,-1,0,0.0
0.305,-1,-2,-2,-2,-1,1,1,-1,0.0
0.31,-1,1,0,-2,-1,-1,-3,-2,0.0
0.315,-3,-1,-1,-3,-3,-2,-1,-2,0.0
0.32,1,-1,-1,0,-1,-1,-1,1,0.0
0.325,-3,-4,-3,-1,1,-2,-3,-2,0.0
0.33,-2,-2,1,-1,-1,-2,-3,-1,0.0
0.335,0,0,-2,-2,-2,-1,-1,-3,0.0
0.34,-1,-2,-1,0,0,-1,-2,-3,0.0
0.34500000000000003,-2,-2,-2,-1,-2,-1,0,-3,0.0
0.35000000000000003,-2,1,0,-1,-2,-1,-1,-1,0.0
0.355,-1,-1,-3,-1,-1,-1,-1,-2,0.0
