0.01,2,0,1,5,37,3,1,0
0.015,1,3,2,7,7,2,1,1
0.02,1,2,1,2,3,0,1,1
0.025,1,3,1,0,5,0,0,0
0.03,1,4,0,5,6,1,1,1
0.035,2,1,1,1,6,3,1,2
0.04,1,0,1,1,2,1,3,4
0.045,2,0,1,6,5,3,1,2
0.05,0,1,1,1,10,2,2,0
0.055,0,0,1,2,15,3,2,1
0.06,1,3,3,5,13,2,2,0
0.065,2,0,0,10,8,1,2,1
0.07,1,1,2,0,2,2,3,3
0.075,0,0,1,3,2,2,3,1
0.08,3,1,0,3,4,0,1,1
0.085,1,3,1,9,15,1,2,0
0.09,0,1,1,2,6,0,1,0
0.095,2,0,1,4,2,2,5,1
0.1,1,0,1,5,10,5,4,1
0.105,1,0,2,1,6,3,2,0
0.11,0,2,1,0,1,3,3,2
0.115,1,2,1,1,4,1,1,2
0.12,1,2,2,1,1,2,1,1
0.125,0,2,1,1,0,2,2,1
0.13,1,1,0,5,8,2,4,2
0.135,2,1,1,12,10,1,2,1
0.14,1,1,1,15,17,1,1,0
0.145,1,1,3,3,17,3,0,2
0.15,1,3,1,4,4,2,2,3
0.155,0,2,0,3,5,1,0,0
0.16,0,1,0,13,22,0,2,0
0.165,2,0,2,16,24,3,1,1
0.17,0,0,3,1,10,2,3,1
0.175,1,1,2,4,6,0,0,3
0.18,3,0,1,1,1,2,0,3
0.185,0,2,0,6,11,1,2,0
0.19,1,1,2,1,3,2,1,3
0.195,0,1,1,3,7,0,3,1
0.2,2,1,2,1,2,2,3,4
0.205,1,0,1,2,1,2,1,0
0.21,2,2,0,1,2,0,2,1
0.215,2,0,2,6,6,3,1,2
0.22,2,1,2,3,4,2,3,5
0.225,1,1,0,3,1,0,0,0
0.23,1,2,0,1,6,0,0,1
0.235,1,0,3,7,9,2,2,2
0.24,1,2,1,2,2,1,4,2
0.245,0,2,1,4,5,0,0,0
0.25,1,1,2,1,2,0,1,2
0.255,0,2,1,1,3,3,0,1
0.26,2,2,2,5,2,2,2,2
0.265,1,0,0,2,8,0,0,1
0.27,1,1,1,7,10,2,1,0
0.275,2,2,1,1,1,1,1,2
0.28,1,2,1,0,4,1,0,1
0.285,3,1,2,1,0,2,3,2
0.29,1,0,2,1,6,1,0,1
0.295,0,1,1,1,0,3,1,1
0.3,1,2,2,2,10,3,1,2
0.305,0,1,0,1,7,0,1,2
0.31,1,1,0,1,1,0,1,1
0.315,0,0,1,3,1,2,2,4
0.32,1,2,0,3,2,2,2,2
