timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0.005,-1,1,0,2,-3,-2,-3,-3
0.01,-3,-3,-18,-13,-4,-6,-4,-2
0.015,-1,-2,5,9,0,-1,1,-2
0.02,0,1,6,-7,-2,-2,-5,-2
0.025,0,0,-5,1,-4,-6,-1,-1
0.03,0,-1,2,2,2,3,0,0
0.035,0,-2,16,-5,-6,-2,-1,-1
0.04,-1,-1,-7,0,-2,-2,-2,-1
0.045,0,0,16,2,3,2,2,-1
0.05,-2,0,-9,-1,-4,0,-1,-1
0.055,0,-1,-2,-1,-2,-4,-1,-2
0.06,-2,-1,-27,-9,-6,-4,-2,0
0.065,-2,-3,13,-1,1,1,-3,-1
0.07,0,2,13,8,7,-1,2,-2
0.075,-2,-3,-15,1,1,6,-1,-1
0.08,-2,-4,-11,-10,-5,-5,1,-2
0.085,-2,4,-3,0,0,-1,-6,-2
0.09,0,-1,1,5,1,-3,4,-1
0.095,-1,-3,-4,-3,-2,-3,3,0
0.1,-1,-2,0,-1,-3,-3,-4,-3
0.105,-3,-3,-12,-3,0,0,1,0
0.11,0,2,16,3,-1,-1,-5,-1
0.115,-1,0,-8,-5,-3,-5,-3,-1
0.12,0,-2,3,6,6,6,5,0
0.125,1,-1,1,-7,-5,-3,-2,-2
0.13,0,0,-4,-2,-3,-1,-1,-2
0.135,1,-2,-4,-4,-1,-3,-1,-2
0.14,-2,0,8,1,-2,-1,0,-1
0.145,-1,-3,-2,0,-1,-1,-1,-1
0.15,0,0,4,-1,-3,0,0,-1
0.155,3,4,0,-3,1,1,-1,0
0.16,-3,-2,3,-1,-3,-1,-2,-3
0.165,0,0,-3,3,7,2,2,0
0.17,-1,-2,-7,0,-5,-3,-1,0
0.175,0,1,3,-2,-5,-4,-4,1
0.18,-2,1,1,2,3,-1,-4,-2
0.185,-1,-3,-7,-2,-4,0,4,0
0.19,-2,-4,-5,-7,-3,0,-3,-1
0.195,-3,0,5,3,6,3,-2,-2
0.2,0,-1,1,3,-1,-5,2,1
0.205,0,-3,-1,-1,0,2,-4,-1
0.21,-2,-1,-4,-3,1,-2,-2,0
0.215,-1,-2,3,-6,-5,-3,1,-2
0.22,0,2,3,3,1,-4,-6,-1
0.225,-1,0,0,1,-1,13,1,0
0.23,-2,-2,-15,-3,-5,-3,-5,-1
0.235,-2,2,34,0,-1,-8,-8,-3
0.24,0,-1,-5,-5,-3,-2,0,0
0.245,2,4,2,5,8,11,6,1
0.25,-4,-9,-7,-6,-6,-7,-6,-2
0.255,-1,-3,-9,1,-2,18,9,1
0.26,-1,-2,-1,-5,-2,-5,-1,-1
0.265,1,-1,3,-2,5,-1,-2,-1
0.27,-1,-1,3,-1,-4,-2,0,-2
0.275,1,-1,-5,4,5,-8,-11,-1
0.28,-2,-2,0,-1,-4,-2,4,-2
