0.01,0,1,1,1,3,2,1,2
0.015,0,3,1,2,2,2,0,3
0.02,1,0,0,1,1,1,0,1
0.025,2,2,2,2,0,0,1,2
0.03,1,2,1,2,3,3,1,2
0.035,1,1,1,3,4,3,4,0
0.04,0,2,1,1,2,3,3,0
0.045,0,0,0,0,0,2,2,1
0.05,3,1,2,0,1,0,1,3
0.055,1,1,1,1,2,1,2,1
0.06,2,1,0,2,7,5,3,2
0.065,0,0,3,2,1,4,0,1
0.07,0,1,1,1,2,2,0,0
0.075,1,2,1,1,0,0,1,1
0.08,1,0,0,1,1,2,1,0
0.085,0,1,2,1,2,3,5,4
0.09,2,0,1,1,6,4,3,4
0.095,2,1,0,1,0,2,1,1
0.1,3,3,2,3,2,0,1,1
0.105,3,2,1,1,0,1,1,1
0.11,1,0,3,0,1,1,1,0
0.115,0,1,2,3,3,2,3,2
0.12,1,2,2,1,4,7,5,4
0.125,0,1,1,1,5,2,0,2
0.13,2,3,0,3,1,1,1,1
0.135,1,2,2,3,1,1,1,0
0.14,1,1,2,0,0,4,2,0
0.145,2,0,4,4,7,4,3,3
0.15,0,2,3,6,3,2,0,1
0.155,2,0,1,1,2,0,0,2
0.16,1,0,2,0,0,1,2,2
0.165,3,1,1,1,2,1,0,0
0.17,0,2,0,1,0,6,6,5
0.175,2,2,5,11,6,2,3,0
0.18,1,2,1,3,1,3,3,3
0.185,1,0,0,1,3,3,2,2
0.19,2,1,1,0,2,3,2,3
0.195,1,1,1,1,1,2,2,3
0.2,1,1,1,1,2,4,1,1
0.205,0,2,2,5,2,0,2,1
0.21,1,2,2,2,4,0,0,0
0.215,0,2,0,2,1,0,1,1
0.22,1,0,1,1,1,3,2,0
0.225,1,0,2,7,7,0,2,0
0.23,2,2,0,1,1,1,3,1
0.235,0,1,3,4,5,2,3,2
0.24,2,1,1,2,1,2,0,1
0.245,1,1,2,3,4,1,2,0
0.25,2,2,1,10,6,5,0,0
0.255,2,1,0,0,5,1,2,1
0.26,2,1,1,1,1,2,2,2
0.265,1,2,2,4,1,1,1,3
0.27,0,1,1,1,2,2,1,2
0.275,0,2,2,0,3,2,1,2
0.28,1,0,1,1,3,0,2,1
0.285,2,0,1,3,7,1,1,4
0.29,1,0,2,7,6,4,0,1
0.295,2,1,1,0,2,0,1,0
0.3,1,0,2,3,1,1,0,1
0.305,1,2,0,2,2,6,6,2
0.31,1,2,1,0,7,5,4,3
0.315,1,1,1,2,0,1,1,1
0.32,1,3,3,6,2,2,1,0
0.325,1,1,0,6,1,2,1,0
0.33,1,1,1,4,4,1,1,1
0.335,1,0,2,4,5,1,1,0
0.34,1,1,0,1,3,2,3,1
0.345,1,0,0,1,0,1,0,1
0.35,2,1,1,1,0,2,2,1
0.355,2,2,1,1,5,4,3,1
0.36,1,1,0,1,4,5,2,2
0.365,2,3,2,0,1,1,3,0
0.37,0,1,2,1,5,2,1,2
0.375,1,1,1,4,5,3,4,2
0.38,0,3,0,3,3,4,3,3
0.385,0,1,1,2,3,1,0,1
