0.01,1,2,53,63,6,5,7,4
0.015,6,20,75,88,15,0,1,2
0.02,3,7,8,17,4,2,8,4
0.025,0,12,37,16,6,10,56,16
0.03,2,4,6,2,2,2,5,0
0.035,5,22,49,38,2,3,6,3
0.04,7,15,20,2,8,5,11,0
0.045,3,8,4,8,8,2,17,6
0.05,12,21,8,6,8,0,21,2
0.055,12,7,4,18,2,5,16,12
0.06,1,14,1,7,12,2,12,4
0.065,0,5,17,59,27,13,31,7
0.07,10,12,62,60,21,5,8,3
0.075,8,16,22,8,4,1,7,6
0.08,4,13,37,6,16,14,3,6
0.085,4,0,52,81,10,3,9,1
0.09,9,29,82,97,1,1,7,3
0.095,0,6,11,6,4,5,5,2
0.1,6,3,7,16,12,3,37,4
0.105,5,3,30,5,4,5,7,5
0.11,8,43,39,66,8,5,1,2
0.115,2,8,7,4,8,6,15,5
0.12,2,1,5,3,2,13,65,12
0.125,1,57,8,1,2,9,5,11
0.13,5,38,54,38,2,5,31,0
0.135,1,10,61,69,18,8,34,14
0.14,1,6,10,3,15,9,82,4
0.145,5,29,5,5,13,2,32,2
0.15,2,12,1,13,8,2,8,1
0.155,4,21,76,119,1,4,24,5
0.16,5,6,32,14,23,15,30,7
0.165,18,22,93,69,28,8,4,6
0.17,4,5,12,39,6,4,3,1
0.175,1,15,23,4,4,0,5,4
0.18,11,27,81,67,1,6,32,2
0.185,13,37,31,6,8,6,1,1
0.19,14,81,48,1,17,9,21,6
0.195,6,32,49,68,16,7,6,8
0.2,3,1,5,7,3,3,5,1
0.205,20,17,21,2,3,2,14,4
0.21,10,16,18,10,0,13,102,10
0.215,2,20,5,1,9,20,90,27
0.22,8,5,48,22,8,5,18,6
0.225,1,28,49,59,3,3,36,5
0.23,10,24,9,25,2,3,10,1
0.235,1,19,26,10,10,12,58,12
0.24,11,11,13,78,28,8,22,10
0.245,3,4,12,83,17,4,60,18
0.25,12,2,10,41,1,3,3,0
0.255,0,6,30,6,1,3,11,20
0.26,2,1,26,4,13,5,12,3
0.265,6,14,9,16,9,3,12,14
0.27,16,14,3,34,6,7,17,2
0.275,13,5,36,36,11,3,18,11
0.28,7,6,8,6,21,16,52,4
0.285,53,28,22,15,2,15,51,12
0.29,6,27,12,21,7,1,9,8
0.295,3,60,48,47,6,9,45,14
0.3,8,36,32,38,2,2,48,3
0.305,6,26,21,47,10,1,16,13
0.31,18,29,40,48,18,29,116,10
0.315,25,101,37,9,0,3,17,9
0.32,2,19,28,19,2,2,5,0
0.325,12,9,29,12,1,3,6,9
0.33,12,7,16,16,0,3,31,0
0.335,9,16,7,24,4,1,27,2
0.34,5,9,9,42,13,9,72,16
0.345,6,12,2,24,18,8,52,7
0.35,1,8,10,7,5,6,7,0
0.355,14,34,6,29,1,2,6,1
0.36,14,10,32,46,6,1,11,6
0.365,33,1,5,15,17,4,0,1
0.37,15,10,16,14,1,1,8,13
0.375,3,60,43,43,4,5,10,9
0.38,6,4,66,68,23,7,5,1
0.385,22,2,39,30,4,5,31,7
0.39,2,6,7,18,23,5,27,4
0.395,0,10,9,25,9,0,24,7
0.4,7,16,11,15,5,8,41,14
0.405,16,7,38,38,13,11,25,2
0.41,10,4,27,22,13,1,27,9
0.415,2,1,8,24,6,3,19,7
0.42,0,46,54,55,15,5,38,3
0.425,7,8,34,67,4,15,77,14
0.43,22,16,13,10,2,8,27,4
0.435,5,4,3,6,0,9,17,14
0.44,10,5,50,25,16,4,5,5
0.445,15,21,18,37,8,1,30,3
0.45,9,85,31,18,8,2,20,10
0.455,3,7,33,5,5,11,45,4
0.46,6,56,24,52,3,3,44,1
0.465,1,6,18,15,23,17,47,7
0.47,3,40,75,108,24,16,23,7
0.475,7,12,127,108,2,9,21,4
0.48,14,26,106,122,22,6,18,7
0.485,17,26,91,125,14,12,28,16
0.49,15,31,2,53,24,19,24,12
0.495,4,20,42,106,35,18,27,12
0.5,2,22,28,59,1,2,19,9
0.505,15,26,85,80,32,16,7,6
0.51,10,15,77,83,17,3,75,0
0.515,5,6,31,46,29,7,79,8
0.52,23,15,41,36,10,4,63,7
0.525,5,5,21,7,9,2,13,0
0.53,5,6,14,56,3,2,18,3
0.535,9,21,30,38,2,1,20,7
0.54,5,58,1,13,0,1,10,4
0.545,6,10,7,14,4,5,25,8
0.55,8,31,4,9,4,2,1,7
0.555,4,3,24,35,7,0,14,1
0.56,0,5,21,21,10,4,13,6
0.565,4,5,5,9,8,5,7,1
0.57,2,5,9,23,6,1,14,5
0.575,15,31,13,11,16,15,1,3
0.58,4,6,55,107,15,2,6,3
0.585,2,6,7,1,2,4,25,4
0.59,7,4,50,46,2,0,23,6
0.595,0,8,23,40,18,11,21,2
0.6,7,10,87,39,6,8,57,16
0.605,7,5,24,6,5,4,0,11
0.61,1,19,5,11,10,4,18,3
0.615,2,16,2,2,7,1,17,5
0.62,4,9,22,24,5,5,49,10
0.625,6,5,14,6,10,6,4,19
0.63,4,19,48,23,11,4,12,3
0.635,5,6,6,18,8,4,26,13
0.64,13,0,7,24,20,3,20,10
0.645,26,3,1,3,18,3,16,12
0.65,16,5,2,31,2,2,6,1
0.655,4,31,4,2,1,1,15,9
0.66,1,8,8,27,1,0,3,7
0.665,14,50,11,5,13,1,1,0
0.67,10,9,15,6,1,7,90,13
0.675,4,10,11,7,13,11,96,12
0.68,9,21,18,18,3,11,16,44
0.685,2,8,4,10,2,5,18,7
0.69,1,6,23,31,33,26,51,31
0.695,11,8,4,1,1,12,25,21
0.7,20,28,2,37,21,6,89,42
0.705,1,22,25,29,7,8,87,103
0.71,19,12,2,20,17,38,124,113
0.715,38,40,14,31,9,3,66,38
0.72,21,65,52,32,4,5,13,23
0.725,2,10,30,63,11,10,19,8
0.73,12,20,16,54,14,18,16,52
0.735,1,12,83,2,1,5,35,8
0.74,20,41,59,12,13,15,69,55
0.745,12,90,32,13,24,16,16,4
0.75,24,10,62,12,23,11,33,42
0.755,7,32,4,7,1,10,103,68
0.76,4,6,24,74,20,21,92,7
0.765,1,17,38,24,12,3,65,30
0.77,1,14,52,64,3,14,82,80
0.775,18,1,35,79,18,31,62,68
0.78,16,23,63,75,4,14,30,84
0.785,1,9,61,69,33,10,41,63
0.79,20,34,61,91,50,19,5,78
0.795,10,20,10,38,5,4,31,99
0.8,6,2,21,1,10,26,128,95
0.805,29,43,52,104,13,11,101,72
0.81,18,30,20,35,6,8,1,19
0.815,20,48,18,68,6,6,72,86
